Close
92.900002
93.449997
94.339996
94.400002
95.550003
92.959999
93.970001
94.410004
92.769997
89.209999
86.669998
89.900002
90.949997
92.070000
94.010002
92.800003
92.400002
92.470001
93.239998
94.260002
94.120003
94.070000
95.959999
97.540001
98.470001
97.000000
97.110001
99.669998
102.190002
103.769997
103.699997
104.199997
104.879997
101.970001
103.309998
102.580002
103.940002
108.760002
107.099998
106.489998
107.910004
109.010002
108.019997
103.949997
104.040001
105.129997
107.769997
106.260002
107.320000
106.949997
105.739998
105.410004
105.449997
104.239998
107.120003
106.070000
104.379997
106.180000
105.610001
106.489998
104.599998
105.419998
102.120003
104.660004
104.550003
106.790001
106.220001
104.040001
104.769997
105.510002
104.629997
105.019997
105.930000
107.260002
106.220001
104.660004
102.220001
102.730003
102.970001
97.919998
97.330002
97.510002
99.370003
95.440002
98.370003
94.970001
95.260002
94.349998
94.160004
97.940002
97.010002
97.339996
94.449997
109.110001
112.209999
115.089996
114.610001
112.690002
110.489998
104.070000
99.750000
99.540001
101.000000
101.910004
102.010002
101.610001
105.199997
103.470001
104.570000
107.160004
105.459999
106.879997
108.070000
107.919998
106.919998
109.820000
109.949997
109.580002
108.389999
105.730003
105.930000
107.510002
107.320000
109.410004
109.889999
110.669998
112.180000
111.019997
111.449997
111.849998
112.250000
112.540001
113.050003
113.690002
116.139999
114.699997
114.099998
116.059998
112.550003
112.220001
113.709999
113.639999
110.629997
108.989998
110.610001
110.510002
110.839996
109.639999
110.449997
112.290001
112.419998
113.440002
110.559998
110.099998
108.760002
108.889999
116.730003
117.580002
118.570000
117.430000
118.059998
117.809998
119.489998
119.239998
120.500000
119.519997
120.279999
119.809998
118.669998
117.349998
117.650002
116.809998
117.349998
115.970001
117.699997
117.889999
119.470001
119.379997
118.809998
118.779999
118.930000
118.470001
118.790001
117.760002
118.389999
118.559998
116.620003
113.949997
114.940002
114.599998
114.389999
113.019997
113.370003
114.379997
113.910004
115.080002
112.080002
108.970001
112.699997
114.160004
114.279999
114.190002
114.199997
116.699997
115.849998
117.239998
117.870003
117.930000
116.779999
117.290001
116.860001
119.370003
120.610001
121.919998
120.610001
121.000000
121.629997
121.220001
123.339996
125.000000
123.940002
124.309998
123.089996
122.510002
124.360001
125.150002
125.260002
125.059998
124.879997
124.900002
124.879997
123.900002
123.300003
124.370003
123.910004
123.559998
124.150002
124.370003
123.480003
123.889999
124.959999
126.540001
125.839996
126.120003
126.169998
126.510002
129.729996
131.050003
130.270004
127.099998
128.690002
127.209999
127.769997
128.350006
129.070007
128.649994
128.639999
129.940002
130.080002
127.959999
127.309998
128.690002
129.229996
128.089996
128.270004
128.770004
128.190002
128.470001
128.740005
128.990005
130.240005
128.880005
129.050003
127.820000
127.879997
127.540001
128.570007
130.110001
130.000000
132.070007
133.279999
132.289993
131.039993
129.690002
131.289993
130.990005
129.500000
127.169998
120.000000
120.750000
122.150002
124.220001
123.180000
120.800003
119.019997
115.080002
117.199997
116.339996
117.790001
117.019997
121.769997
121.470001
120.839996
120.379997
120.410004
120.870003
118.419998
115.099998
115.400002
117.430000
117.309998
117.949997
118.910004
119.680000
117.769997
120.309998
120.209999
120.570000
119.870003
119.239998
119.089996
119.040001
117.400002
117.269997
118.010002
116.919998
116.349998
115.050003
116.860001
118.690002
120.669998
123.410004
124.900002
124.349998
126.089996
126.620003
128.339996
127.870003
127.919998
127.550003
127.040001
128.929993
129.369995
131.479996
132.779999
132.179993
130.979996
130.320007
133.229996
130.839996
130.979996
132.059998
131.839996
134.199997
134.139999
134.190002
134.050003
133.850006
133.440002
133.839996
133.529999
133.720001
136.119995
135.360001
135.440002
136.410004
135.539993
137.419998
136.759995
137.169998
137.419998
137.300003
137.720001
138.240005
138.789993
139.600006
139.320007
139.720001
139.990005
139.839996
139.940002
138.509995
139.589996
139.529999
140.339996
140.320007
141.759995
142.649994
142.410004
142.050003
142.279999
141.729996
141.850006
141.169998
140.779999
141.039993
139.919998
139.580002
139.389999
141.419998
140.960007
142.270004
143.800003
143.679993
145.470001
146.490005
146.559998
147.699997
150.250000
152.460007
152.779999
151.800003
150.850006
150.240005
151.059998
150.479996
150.289993
150.039993
150.330002
150.190002
149.779999
144.850006
147.660004
148.059998
148.240005
148.070007
150.039993
151.960007
152.130005
152.380005
151.460007
151.529999
153.610001
153.630005
152.809998
153.119995
154.710007
149.600006
148.440002
150.679993
150.250000
149.800003
150.639999
152.869995
152.250000
153.910004
153.399994
155.070007
153.589996
150.580002
153.240005
151.039993
150.979996
148.429993
150.339996
148.820007
151.440002
153.500000
155.270004
158.899994
159.259995
159.970001
159.729996
162.860001
164.139999
164.529999
164.429993
166.000000
165.279999
165.610001
170.440002
172.449997
169.250000
169.860001
169.300003
168.589996
169.619995
171.979996
171.229996
171.179993
167.399994
168.080002
170.750000
171.000000
170.000000
166.910004
167.410004
167.779999
169.639999
168.710007
167.740005
166.320007
167.240005
168.050003
169.919998
171.970001
172.020004
170.720001
172.089996
173.210007
170.949997
173.509995
172.960007
173.050003
170.960007
171.639999
